X..Pathway.Id	Pathway.Name	hsa-let-7g-5p(+)	hsa-miR-100-5p(-)	hsa-miR-103a-3p(+)	hsa-miR-106b-5p(+)	hsa-miR-11400(-)	hsa-miR-122-5p(-)	hsa-miR-1273h-3p(-)	hsa-miR-1299(-)	hsa-miR-1307-3p(-)	hsa-miR-146-5p(+)	hsa-miR-148a-3p(-)	hsa-miR-148a-5p(-)	hsa-miR-148b-3p(-)	hsa-miR-151a-3p(-)	hsa-miR-15b-5p(+)	hsa-miR-16-5p(+)	hsa-miR-17-5p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(-)	hsa-miR-193b-5p(-)	hsa-miR-197-3p(+)	hsa-miR-20a-5p(+)	hsa-miR-20b-5p(+)	hsa-miR-221-3p(+)	hsa-miR-223-3p(+)	hsa-miR-26b-5p(+)	hsa-miR-27a-5p(-)	hsa-miR-30a-3p(-)	hsa-miR-3168(+)	hsa-miR-335-5p(+)	hsa-miR-361-3p(-)	hsa-miR-361-5p(+)	hsa-miR-3615(-)	hsa-miR-375-3p(-)	hsa-miR-423-3p(-)	hsa-miR-499a-5p(+)	hsa-miR-502-3p(+)	hsa-miR-532-5p(-)	hsa-miR-548o-3p(-)	hsa-miR-582-3p(-)	hsa-miR-652-3p(+)	hsa-miR-664a-5p(-)	hsa-miR-6842-3p(-)	hsa-miR-769-5p(-)	hsa-miR-7706(-)	hsa-miR-93-5p(+)	hsa-miR-941(-)	hsa-miR-98-5p(+)	hsa-miR-99a-5p(-)	hsa-miR-99b-5p(-)
R-HSA-3238698	WNT ligand biogenesis and trafficking	0	0	0.159516767204643	0	0	-0.00283253457277643	0	0	0	0	-1.42109671136778e-06	0	0.340657058935783	0.00341313813316246	4.94997172039972e-05	-0.18453018291878	0	0.000396985489510584	0	0	-0.00174801309904862	0	0	-3.80580412772401e-06	0.00981624379647576	0	-0.221442291762184	-0.000931126313378364	0	0	0	0	0	0.000580385811592187	0	5.353428800849e-07	0	-0.000452151146024957	0	-0.664312928238974	-0.0924619014296223	0	0	-0.000228466698925988	0	0	0.000133321864056739	-0.019098514851357	-0.000141740223328793	0
R-HSA-3247509	Chromatin modifying enzymes	0	0	0.297962604144672	0	0	-0.0203775068598889	0	0	0	0	-0.00271134387062359	0	0.302249818040444	0.169580915737297	0.0962282996299308	0.0629573674820113	0	-0.0221999266907126	0.0499022539305601	0	-0.0918573037120614	1.01078710317839e-05	-0.255742231137345	-0.0240070504091494	0.00897547434193175	0.0531579582391723	0	-0.0305824314335649	0	0.00450751613321849	0	0	0	-0.0140755459342153	0	-0.168503888500595	0	0.00770850993049738	0	0.00530922830938632	-0.367986272882753	0	0	0.120092059597239	0	-0.231385828171883	5.54073970976538	0.0464682718229286	0.0832499620846606	0
R-HSA-3248023	Regulation by TREX1	0	0	-2.03056861155485e-05	0	0	-4.16138092469418e-09	0	0	0	0	-1.01804066718659e-09	0	-0.00336163726118609	-1.30875654608182e-08	5.01993811916605e-15	-1.08156422805517e-07	0	0	0	0	-0.000328847515161353	0	0	-3.03674533280876e-12	-8.74163585309896e-14	0	0	-3.0919463374914e-14	0	0	0	0	0	8.19026739240943e-07	0	1.8843741800623e-10	0	9.8532840405722e-05	0	1.43860876465754e-06	-6.64394821070312e-05	0	0	5.35160373240518e-09	0	0	1.0641890938593e-10	-6.31746511910009e-06	-6.72597252620531e-10	0
R-HSA-3249367	STAT6-mediated induction of chemokines	0	0	0.0148545611539673	0	0	-3.59397868312735e-05	0	0	0	0	3.13688984646395e-05	0	-0.000530589916953034	0.0332035500023691	8.94657639986539e-11	-4.52849892300163e-06	0	6.29660467733978e-10	0	0	0.00114204689143055	0	0	7.49357523483308e-06	0.0134977659867065	1.56521701173274e-12	0	0.000857181646135131	0	0	0	0	0	-0.000164199508865099	0	-0.00670161678041413	0	3.50036489689265e-05	0	1.3398614618319e-05	0.00192658874695897	0	0	0.00179229107699511	0	0	-0.000262050737075282	0.00181853521085771	-0.00197772454774269	0
R-HSA-3270619	IRF3-mediated induction of type I IFN	0	0	0.0425388290857851	0	0	-4.77859425287922e-05	0	0	0	0	-1.89067920688677e-06	0	-0.00106855737453929	0.000707458582455728	-7.09290277088583e-07	-0.00383427640102905	0	-2.47039738713816e-10	-8.14557846913165e-10	0	0.000233830154737934	-3.13656737513352e-07	0	2.71248878874889e-06	1.07555927327831e-07	-1.53409665052905e-15	0	0.000114885168366611	0	0	0	0	0	-0.000142636924347444	0	-0.00505234790800119	0	0.000435462093209829	0	9.94449494591589e-05	-0.0461620162755495	0	0	0.0025774361411022	0	0	-0.000689737871271295	0.00105585345153678	-0.00567115173371304	0
R-HSA-3295583	TRP channels	-7.04945070015332e-05	0	-5.15619131197048e-05	0	0	-1.55182856478499e-08	0	0	0	0	-2.48836284382075e-07	0	0.00177593973416127	-2.13565443962496e-05	-1.87354161185883e-07	0.000416787842118341	0	-1.73093770718891e-05	-5.46011780944659e-05	0	1.43758556685416e-05	2.53066326192127e-08	0	1.50679006849276e-08	-1.13053371480465e-09	-1.02828659075534e-10	0	0.0114473851310461	0	0	0	0	0	3.59769770098958e-07	0	3.28006538482966e-05	0	0.00023550699957177	0	1.21586192353299e-06	-4.97749293972679e-07	0	0	-0.000578520872029906	0	0	5.47714477368878e-07	-0.00655860945217208	1.98584196446145e-07	0
R-HSA-3296197	Hydroxycarboxylic acid-binding receptors	0	0	-1.56996018907871e-05	0	0	0	0	0	0	0	0	0	0.000645609651900953	2.89571941816106e-06	0	3.78276518575067e-06	0	0	0	0	-2.7602726269686e-05	0	0	0	0	0	0	0	0	0	0	0	0	-1.29208958987795e-09	0	-3.61279169756893e-09	0	6.16110188552186e-07	0	-1.1674053711817e-07	0	0	0	-1.6886502175735e-06	0	0	0	7.52183496493946e-06	0	0
R-HSA-3299685	Detoxification of Reactive Oxygen Species	-0.000110928624997369	0	0.0205276755224114	0	0	-5.01457448250823e-05	0	0	0	0	4.03642828515321e-06	0	0.354840061489537	-0.0125756339677916	-4.99580271953059e-05	0.008806059183272	0	-0.00461531576867282	-0.0145603316840237	0	-0.0188189554212251	0	0	-0.00129756395485441	1.80518598458869e-05	9.66906248091557e-06	0	0.000189351851791364	0	0	0	0	0	-0.00114222379814076	0	-0.072789717866194	0	0.00140730542647181	0	-0.000338771056691696	3.59732318242515e-05	0	0	0.000267012195943607	0	0	0.0019526514227687	0.00253898481924622	-0.00208595480916264	0
R-HSA-3301854	Nuclear Pore Complex (NPC) Disassembly	0	0	0.0139206743470896	0	0	-4.63159774818555e-05	0	0	0	0	-1.61794328931922e-11	0	-0.000311739870214362	0.00116160821618376	6.68527204463962e-09	-0.00395337058163259	0	0	0	0	-0.061534826241114	0	0	6.74021523422677e-09	-8.96084778539017e-17	0	0	-0.0117072595394046	0	0	0	0	0	-0.000728024920991723	0	8.98836195696947e-10	0	-2.18019963627154e-05	0	-1.06323075286993e-06	3.87217848314728e-05	0	0	0.0017480720734895	0	0	1.09087551176876e-13	-0.00509733187667874	-0.000382929005650555	0
R-HSA-3322077	Glycogen synthesis	0	0	-0.00858220095645115	0	0	0.0844021849749312	0	0	0	0	5.24903308389291e-15	0	-0.00713868762410763	-6.06813057131257e-06	-9.37895004072238e-14	4.70251518559695e-06	0	-8.6640904684792e-12	-2.73333477673903e-11	0	3.79998889886452e-05	-1.05250826795502e-08	0	7.55126894232014e-15	-3.30793308191126e-16	-5.14782313086835e-17	0	1.00293717400421e-07	0	0	0	0	0	-5.20465754906331e-08	0	-8.49899313507581e-05	0	-0.000202602167415888	0	-1.47330325496211e-07	3.57414947058453e-05	0	0	-0.0509191562583393	0	0	2.74217742181349e-13	-0.001886975156693	-0.000173835795530755	0
R-HSA-3371378	Regulation by c-FLIP	0	0	0.0318206741473424	0	0	0.00360118106544586	0	0	0	0	-7.09852890371912e-07	0	-0.000114431732799886	0.0339673849569145	2.47603874622555e-05	-0.000162928419139292	0	0	0	0	-0.000246158483112716	0	0	0.00164313701551245	6.30877072604368e-08	0	0	-0.0228822804678422	0	0	0	0	0	0.00119542448291527	0	2.3836719811493e-06	0	0.000257862685491634	0	-0.000383106764957981	-2.04201214202352e-05	0	0	0.00130707290576908	0	0	7.41951933674843e-08	-0.000644130939652189	3.92782439013116e-05	0
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	0	0	0.0808664039137172	0	0	-0.00934768003539157	0	0	0	0	-0.00164036890457465	0	0.0285541730333861	-0.159925490261684	-5.17255192964998e-05	0.00846156040481075	0	-0.0120165830790262	-0.0128616271354455	0	-1.03894329360659	-3.13656737513352e-07	0	-0.00608500371245561	0.0233476906108093	1.94214446696334e-05	0	-0.0102583305790305	0	0	0	0	0	-0.0161137937735192	0	-0.0752493639782121	0	0.0303409707519121	0	0.0479681368117661	-0.0443651241610055	0	0	2.60604490401244	0	0	0.00804123623597061	0.0260172826634081	-0.00986285658575636	0
R-HSA-3371497	HSP90 chaperone cycle for SHRs	0	0	0.0349441701887824	0	0	-0.0119723604518809	0	0	0	0	-0.00232542981919078	0	0.00141627475407988	0.010753691273836	0.0117946348116408	0.0707948130454653	0	-0.0280296768846459	-0.100951633009291	0	-0.0173229053430805	-2.32170941460667e-11	0	-0.00292969038858114	1.59245737302094e-05	0.0239459713408057	0	-0.0349723848579494	0	0.00225375806660925	0	0	0	-3.16563228563817e-05	0	-0.0317038767865704	0	0.00414654776621406	0	0.000985905122807274	0.000645872833531761	0	0	0.00257040419501068	0	0	0.00295726480344961	0.104217264248291	-0.00132854253083887	0
R-HSA-3371511	HSF1 activation	0	0	-0.00149896243506827	0	0	-9.0618196974778e-05	0	0	0	0	-0.000821924244561513	0	0.000686639235945024	0.00195935370224032	6.58226247347869e-09	-0.000591099491278131	0	-9.27823220139703e-11	0	0	-0.0100067719206871	0	0	5.40128132170022e-08	0.0134957502986091	0	0	-0.0112103066759745	0	0	0	0	0	-0.0106873147115397	0	9.35189503301109e-06	0	0.000723427169704571	0	-2.91669642565247e-05	-0.0443490166626027	0	0	0.0296469439319141	0	0	-1.73106528807841e-14	-0.00408047716618481	-0.00190610752889104	0
R-HSA-3371556	Cellular response to heat stress	0	0	0.172948300155566	0	0	-0.00368843541977153	0	0	0	0	-0.00164122223871633	0	0.105114981590603	-0.0957683129077872	2.25256927244182e-05	-0.00302263804134172	0	-0.0116195976822979	-0.0128616271354455	0	-1.05217981255552	-3.13656737513352e-07	0	-0.00608499545774167	0.033162321908119	0.00525552315976612	0	-0.0217123672255318	0	0	0	0	0	-0.016706757047184	0	-0.0752493979872818	0	0.0332866592852615	0	0.0479530352886384	-0.0904636797349761	0	0	2.61152309952247	0	0	0.0080413103026274	0.0178448503858579	0.41814256748595	0
R-HSA-3371568	Attenuation phase	0	0	0.071725467817263	0	0	0.005753618748287	0	0	0	0	9.67988635171756e-07	0	0.00333866343516071	0.0971175563098297	1.80337938589227e-05	-0.00856139400835806	0	0.000396985489510584	0	0	-0.0149449047845052	0	0	-8.78176360368061e-06	0.0134974989427617	0	0	-0.0112100876761335	0	0	0	0	0	-0.00190786132471286	0	7.76153943449355e-06	0	0.000409745933331906	0	0.000956486839528123	-0.0442062787874568	0	0	0.0310183561369687	0	0	7.40666741083625e-08	0.00509724185046495	-0.00279145604019335	0
R-HSA-3371571	HSF1-dependent transactivation	0	0	0.124778314127989	0	0	0.00116778900727901	0	0	0	0	-0.000821667143455477	0	0.0769302411267826	0.032844107068733	6.75368023517106e-05	-0.0114958869580774	0	0.000396985489510584	0	0	-0.01617678340139	0	0	-1.25196606577897e-05	0.0233138079567526	0.00523610171509649	0	-0.0112222854671827	0	0	0	0	0	-0.00190160678573775	0	7.25322761418169e-06	0	0.00271585496172753	0	0.000946138363155658	0.00210650453427717	0	0	0.0315942765778437	0	0	0.000131173649633911	-0.00432816776653777	0.425182662432661	0
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	0	0	-0.079144740750615	0	0	-0.00442888244816201	0	0	0	0	0.00437511679154551	0	0.0154356499549467	0.273153506138456	0.0472935673937461	0.0626015415764308	0	-0.0180541746035829	-0.100965185765007	0	-0.00442334680868918	-0.00521867560059554	0	-0.0177122098277355	-6.73584330886899e-07	0.0478728744873198	0	-0.00081206739309905	0	0.00450751613321849	0	0	0	-0.00881375241021519	0	-0.00876656337359176	0	0.0118866424784426	0	1.87057734474917	-0.692240333708675	0	0	0.026199431353222	0	0	8.52866536203093e-05	0.101354048807888	-0.00602078128355311	0
R-HSA-350054	Notch-HLH transcription pathway	0	0	0.301478090014929	0	0	0.00513454103387317	0	0	0	0	-0.000696894494894979	0	0.0212800462973688	0.0696052921949103	0.017755444157116	-0.00493847611015075	0	-0.00593221428177814	-0.0252379090668656	0	-0.0218669240726557	-3.13656737513352e-07	0	-0.0131369650451954	0.0295384537026259	0.00528473869891057	0	-0.00208316032047901	0	0	0	0	0	0.00313709258719775	0	-0.167514999558689	0	0.00130980944544177	0	0.000364451260603686	-0.185446459452913	0	0	0.000872690806208328	0	0	0.00811011382604481	0.0301703159713571	-0.0057096031666711	0
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	0	0	-0.311628042537097	0	0	-0.0044873564917113	0	0	0	0	0.0050708411141408	0	0.00509720186550485	-0.0619946557772221	-0.0124334658370169	-0.00764740754331567	0	-4.39941214939238e-06	-1.38792020569161e-05	0	-0.00258072543087324	-0.0053443782451524	0	-0.0152274787900828	-1.82862296786013e-05	-9.69651079696645e-06	0	0.000731883313483189	0	0	0	0	0	-0.012987416787031	0	0.0282314679819565	0	0.00991478240979847	0	1.92015034500114	-0.000105938800235252	0	0	0.0286490511375973	0	0	-0.00167533814980621	-0.0166499517531296	-1.50645081808253e-05	0
R-HSA-350864	Regulation of thyroid hormone activity	0	0	0.000381731094413209	0	0	0	0	0	0	0	0	0	0.000163771552228945	1.27100678639754e-06	0	3.59715797136994e-06	0	0	0	0	3.50982259692098e-05	0	0	-1.96836153152664e-14	-5.32718079302553e-07	0	0	-7.76117584629222e-08	0	0	0	0	0	1.29343282277692e-08	0	8.51708817102822e-08	0	-1.2062637479104e-05	0	-1.69844939784568e-06	1.92111295564109e-08	0	0	-0.000272236305318397	0	0	0	-2.39588792070472e-06	-7.50795192968512e-08	0
R-HSA-351143	Agmatine biosynthesis	0	0	2.55304932075024e-06	0	0	-2.31060639806664e-11	0	0	0	0	-5.65266992294446e-12	0	0.000218878194179859	5.52803230792433e-08	2.78732020594728e-17	7.2759341195716e-09	0	0	0	0	-8.33005628344012e-05	0	0	-1.68615258306414e-14	-4.85379255041968e-16	0	0	-1.71680293613384e-16	0	0	0	0	0	4.54938772733055e-09	0	2.70872168259407e-10	0	1.42205785855974e-05	0	-2.11422623972933e-08	-3.69030386931661e-07	0	0	-6.71964011444895e-08	0	0	5.9089090220808e-13	-8.20573829537922e-06	-3.69990106822849e-12	0
R-HSA-351200	Interconversion of polyamines	0	0	-0.00201726492085356	0	0	0.00187195335806567	0	0	0	0	-1.23609856469381e-09	0	0.00814721794324913	0.000503379968134532	5.58260096911852e-11	8.67212179622719e-07	0	0	0	0	8.59782626787597e-05	0	0	6.9340086934149e-11	-1.74372812212275e-07	0	0	-2.54077027842542e-08	0	0	0	0	0	1.16812689658417e-05	0	1.36655310830935e-08	0	-3.53997846227114e-06	0	8.30103242870147e-07	-4.45327556649869e-05	0	0	-2.06379068834213e-05	0	0	1.27632434876945e-10	-0.00360793051809524	-4.11350157499245e-07	0
R-HSA-351202	Metabolism of polyamines	0	0	-0.313642383489166	0	0	-0.0026154031567517	0	0	0	0	0.00507083987238957	0	0.0134180400755486	-0.0614912021688393	-0.0124334657811908	-0.00764653912876629	0	-4.39941214939238e-06	-1.38792020569161e-05	0	-0.00257546340953324	-0.0053443782451524	0	-0.0152274787207595	-2.07131508112273e-05	-9.69651079696645e-06	0	0.0007315297317555	0	0	0	0	0	-0.0129757314167665	0	0.0282314821154171	0	0.00992560525854074	0	1.92015161787627	-0.000150840557461333	0	0	0.0286283607586915	0	0	-0.00167533802158288	-0.0202662452917183	-1.54758619368216e-05	0
R-HSA-351906	Apoptotic cleavage of cell adhesion  proteins	0	0	0.122600467012935	0	0	0.00275267557270515	0	0	0	0	-0.000813326270129916	0	-0.000697504835336171	-0.127056217979433	5.6221686259894e-05	-0.0091446049701854	0	0.000876676311651453	0	0	-0.00248172746718304	0	0	-0.0118321903860261	7.32957820982677e-05	3.89879487273774e-05	0	-0.00143134458171327	0	0	0	0	0	0.00402548408479694	0	-0.130244934875789	0	0.000259370962642298	0	-0.00092644007601117	-0.0462401661531533	0	0	-2.17688557349337e-05	0	0	0.00726401791643285	-0.232124143569767	9.28845091720587e-05	0
R-HSA-352230	Amino acid transport across the plasma membrane	0	0	-0.00209767963942236	0	0	0.168757269902732	0	0	0	0	-9.56173982723746e-10	0	-2.47223430512374e-05	0.0336460451971912	9.43514726948946e-09	7.54893647644575e-06	0	-0.000923805370641308	0	0	-0.000108791713800158	0	0	0.00301853779153977	-1.8568694449341e-05	-9.93889677402574e-06	0	0.503209061399279	0	0	0	0	0	-4.26777766708892e-07	0	0.0332028855038121	0	-1.83442845883175e-05	0	4.22994140178915e-06	8.5149562168078e-05	0	0	0.000453913128434201	0	0	-0.00185166547914077	-0.00430525909895302	-0.000181060197383434	0
R-HSA-352238	Breakdown of the nuclear lamina	0	0	0.000662399919296214	0	0	0	0	0	0	0	0	0	0.000197905990099371	0.0321963314757476	0	3.0162192476905e-06	0	0	0	0	-0.000482317893337084	0	0	-6.71671450818451e-18	-5.31266531402547e-07	0	0	-7.74002822818243e-08	0	0	0	0	0	1.55455246836268e-08	0	-8.22941399474925e-10	0	-1.89983471368427e-06	0	-2.32373438178505e-06	6.79861251311039e-12	0	0	-0.000247052267525328	0	0	0	-0.00184102945629505	2.36643007247733e-14	0
R-HSA-354192	Integrin signaling	0	0	0.169426977782899	0	0	-0.00943978576110978	0	0	0	0	-0.00309264368480674	0.0042063180420513	-0.0156843552060319	0.134594022723256	0.0354043027126031	0.000141285612130637	0	0.00870359609988045	-0.0148457585851866	0	-0.0176788795552986	2.68768846246185e-05	0	-0.00586340898022393	0.020384570156714	0.00554956965699281	0	-0.0112345227316887	0	0	0	0	0	0.00102930624391264	0	-0.0701726376924689	0	0.913332581661662	0	0.00104019396832611	-0.0453254752464051	0	0	0.00294412825428145	0	0	0.00292199632449081	-0.00718961223999147	-0.0122508987865172	0
R-HSA-354194	GRB2:SOS provides linkage to MAPK signaling for Integrins	0	0	0.0481274124536885	0	0	0.00360205143868972	0	0	0	0	-0.00221805992460033	0.0042063180420513	-0.0428401023075639	0.0674239442128344	0.0176118049934949	0.00415255670442657	0	-3.00854345586266e-05	-0.0148458283793311	0	-0.00967258221898568	1.68632654577071e-09	0	-0.00881101648611106	0.0204025910900267	0.00555926614151894	0	-0.0111975447326585	0	0	0	0	0	0.00115412289162853	0	-0.0975175698629021	0	0.0339587214777342	0	0.000962378262396642	0.0467031063439676	0	0	-0.000545384290486427	0	0	0.00541808969254628	-0.0139659395027116	-0.00622472005702026	0
R-HSA-3700989	Transcriptional Regulation by TP53	-5.54643124986847e-05	0	-0.383019375699298	0	0	0.102996769188789	0	0	0	0	0.00513600107230038	0	0.923266025595169	1.45327087505492	0.0832855105623613	-0.268612248844103	0	-0.0044612263165075	-0.101922325031946	0	-0.0853425351929422	-1.2490623481459e-06	0	-0.576488154428345	0.0326002077087532	-0.0971523194209909	0	-0.0139244240434357	0	0.00563439516652312	0	0	0	0.465791154778191	0	-0.40338862393652	0	0.110172423674747	0	0.019137655623606	-0.446850595310529	0	0	0.29632498791427	0	-0.231385828171883	0.0824090619866338	-0.120865951009788	0.435570297601203	1.71617776115693
R-HSA-372708	p130Cas linkage to MAPK signaling for integrins	0	0	0.0277987323004628	0	0	0.00364828280673874	0	0	0	0	-0.00222048830735396	0.0042063180420513	-0.0428379353077091	0.00275041286531666	0.0176118072789516	0.0041567443235008	0	-3.01069934534627e-05	-0.0148458283793311	0	-0.00172243161083549	1.68632654577071e-09	0	2.3702207271746e-05	0.0203480061252418	0.00553017668754619	0	0.000243701422772039	0	0	0	0	0	0.001155471084869	0	-0.000334719389029037	0	0.00264627331438846	0	0.000961431340316136	0.000365813527278714	0	0	-0.00124296172673965	0	0	-1.41899040203415e-06	-0.0149873143815634	-0.00628063193271063	0
R-HSA-372790	Signaling by GPCR	-0.00555877880806635	0.276621568320567	0.240616494524183	0	0	0.072223929599384	0	0	0	0	0.425782237573164	0	2.47638305608058	-0.0228551871831426	0.0710449292539329	-0.324302065073009	-0.174097802096052	-0.0422386442113979	0.0876820577856572	0	-1.07725919623047	0.00204878031007472	-0.0378877379462733	-0.223320980082579	-0.38539425339363	-0.209753167091802	-0.38685628437511	-0.0264042053776218	0	-0.190893308241803	0	-1.21477559790239	0	0.00379850976729124	0	-1.21168744747865	0	1.58853128760457	0	-1.14421494530079	-0.425791501530108	0	0	-0.103411039393718	0	-0.142890897397374	0.00630845317945678	-0.520067484025102	0.0325970495515322	0
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	-0.00556578977690132	0.224281836555237	0.0872002067145317	0	0	0.0867719215739038	0	0	0	0	0.286095082181686	0	0.337472945257679	0.0102149153061432	0.0181170381110896	-0.0907143853613671	-0.173677454436124	-0.0470762957166115	0.125534691194482	0	-0.0742651588409107	9.54399174386643e-09	0	-0.204136608369029	-0.28393624113318	-0.00181408331573694	0	-0.0257360849055154	0	0	0	-1.21477559790239	0	-0.000130042962684828	0	0.0547233951608981	0	1.22313697427731	0	0.00220387626368658	-0.0963743105404654	0	0	-0.0071777972838771	0	0	-0.00540460381071053	-0.296290280780344	-0.000617619684484201	0
R-HSA-373080	Class B/2 (Secretin family receptors)	0	0	0.235064918853668	0	0	-0.00289665031370561	0	0	0	0	2.11327090734593e-06	0	0.363762759507131	0.00519422501850661	-4.91522786459595e-07	-0.221426086496505	0	-0.00373985163419155	-0.0126189541025169	0	-0.00365808378640559	9.10174414942499e-09	0	0.00280363462988819	0.00619935180343674	-0.00100763858646043	-0.351193634591589	-0.0118861698492984	0	0	0	0	0	0.000575665969152279	0	0.0343606632280023	0	0.000139303156068367	0	-1.05261341766813	-0.139212694015788	0	0	-0.00319351474730944	0	0.0694157484515649	-0.00191799740821948	-0.0134249527420225	0.000535538545277474	0
R-HSA-373752	Netrin-1 signaling	0	0	-0.0021642593454686	0	0	-0.00285649393274048	0	0	0	0	-0.000823043181114469	0	0.0926050528281817	0.0384153277320275	0.0176942416404305	-0.00947643670590771	0	-0.00396989802405329	0	0	-0.0185776148605697	0	0	-0.0013051348207323	0.00981931125348131	9.69648465758609e-06	0	-0.0119536719413639	0	0	0	0	0	0.00226571511858077	0	-0.0329597459115222	0	0.0445672822565824	0	5.48938150680019e-05	-0.277261684373456	0	0	0.0246048461506736	0	0	0.00167584781659154	-0.239968382440538	-0.000352606906908144	0
R-HSA-373753	Nephrin family interactions	0	0	-0.0401992796511412	0	0	-9.68342241210241e-05	0	0	0	0	-0.000820830373588393	0	0.344376318505474	-0.0622125474845597	-6.71430954523935e-06	-0.000237143551815397	0	0.00399740177298256	0	0	-0.000878496641556472	0	0	0.00749668738760493	0.0097796113866475	-1.93256326161611e-05	0	0.000249450684284885	0	0	0	0	0	0.000561135981103754	0	0.0645578296682404	0	0.068927532492215	0	0.000981821776551444	-0.0465184109616604	0	0	0.0240007598927689	0	0	-0.00360038489574237	0.00582530343496851	-0.000183303539508974	0
R-HSA-373755	Semaphorin interactions	0	0	0.0917855382365259	0	0	-0.0140006812600012	0	0	0	0	0.169543103782012	0	0.398328773821189	0.037026695058435	0.0176667995141785	0.00752107112326413	-0.04763825874127	0.00480204199964975	-0.0255087255357135	0	0.00112345847273449	-0.05664367273499	-0.170494820758229	-0.00702023467540737	-0.0784761747003175	0.0105016872240422	-0.00491537204756566	-0.0218985609883469	0	0	0	0	0	0.00269343844638849	0	-0.206102768104232	0	0.0231011941299458	0	0.00185505643218978	-0.324522392464795	0	0	2.86447204536493	0	0	0.00506879838516764	-0.18168381461167	-0.00611872828129144	0
